1561 frames | 65 secs | A.Beautiful.Mind.2001__#00-01-45_00-02-50_label_A
14061 frames | 586 secs | v=ZyWlEWx6WsY__#1_label_A
1663 frames | 69 secs | v=_1AW8Nfe9gw__#1_label_B1-0-0
4547 frames | 189 secs | v=_1M_fvRJq18__#1_label_A
727 frames | 30 secs | v=_4iymcn--Cw__#1_label_G-0-0
1626 frames | 68 secs | v=_5JyqD0kzS8__#1_label_G-0-0
3017 frames | 126 secs | v=_7WGxbsaeGs__#1_label_A
5531 frames | 230 secs | v=_BvlwaTU16c__#1_label_B1-0-0
1807 frames | 75 secs | v=_HKhtGbSyUY__#1_label_A
3146 frames | 131 secs | v=_KuGizBjDXo__#1_label_G-0-0
2309 frames | 96 secs | v=_UFEMMxxxH4__#1_label_A
86402 frames | 3600 secs | v=_VGsAbXOxQ8__#1_label_A
5447 frames | 227 secs | v=_VaFbCLoh_A__#1_label_G-0-0
1226 frames | 51 secs | v=_YobflFU_HU__#00-00-00_00-00-51_label_B6-0-0
2522 frames | 105 secs | v=_YobflFU_HU__#00-01-00_00-02-45_label_B6-0-0
1658 frames | 69 secs | v=_YobflFU_HU__#00-03-00_00-04-09_label_B6-0-0
2858 frames | 119 secs | v=_YobflFU_HU__#00-04-10_00-06-09_label_B6-0-0
2618 frames | 109 secs | v=_YobflFU_HU__#00-09-00_00-10-49_label_B6-0-0
1479 frames | 62 secs | v=_Z_ijjCZnBg__#1_label_B1-0-0
1511 frames | 63 secs | v=_afU5OF2Uzg__#1_label_B4-0-0
5133 frames | 214 secs | v=_d4P8xdrmvQ__#1_label_A
17419 frames | 726 secs | v=_f2LLG_CPRQ__#1_label_A
3338 frames | 139 secs | v=_iS0bZrdgSo__#1_label_A
7568 frames | 315 secs | v=_jCpBH5zehI__#1_label_A
3139 frames | 131 secs | v=a3AtGT-HsK0__#1_label_B4-0-0
4402 frames | 183 secs | v=aBJJ9CDYqUc__#1_label_A
4272 frames | 178 secs | v=aCLf7sUx_UI__#1_label_A
6857 frames | 286 secs | v=aD0ipmvg8qU__#1_label_B1-0-0
5169 frames | 215 secs | v=aDupD4_oWOk__#1_label_B4-0-0
4641 frames | 193 secs | v=aJBgFvbod2I__#1_label_A
2921 frames | 122 secs | v=aLpml8P58-A__#1_label_B4-0-0
493 frames | 21 secs | v=aPcQ_nhCi2w__#1_label_G-0-0
5041 frames | 210 secs | v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0
5641 frames | 235 secs | v=aQ3qMpgZjwg__#00-05-18_00-09-13_label_B4-0-0
19358 frames | 807 secs | v=aQj5qTFhdZ0__#1_label_A
15901 frames | 663 secs | v=aRYJ9u0sEE4__#1_label_A
1827 frames | 76 secs | v=aT9TifU-L2Y__#1_label_A
1455 frames | 61 secs | v=aVFZdMu2Onk__#1_label_A
2949 frames | 123 secs | v=aXI50sXZ4t0__#1_label_A
5131 frames | 214 secs | v=aXqnDEOlHwM__#1_label_A
2991 frames | 125 secs | v=aaFoHfBfv_8__#1_label_B4-0-0
2641 frames | 110 secs | v=ad1blksyhyM__#1_label_B1-0-0
2321 frames | 97 secs | v=afI7jraTdnI__#1_label_G-0-0
1192 frames | 50 secs | v=afbnjlYzQSg__#1_label_G-0-0
3918 frames | 163 secs | v=ahbIYYT_8rQ__#1_label_A
2074 frames | 86 secs | v=ak5xaWbCQAE__#1_label_B1-0-0
1381 frames | 58 secs | v=akwfA0V0jG8__#1_label_B1-0-0
2986 frames | 124 secs | v=alXnawbJZFY__#1_label_G-0-0
3239 frames | 135 secs | v=amnnMOUko64__#1_label_A
19212 frames | 800 secs | v=arFPbZ_f2AI__#1_label_A
2537 frames | 106 secs | v=avP5d16wEp0__#1_label_A
1403 frames | 58 secs | v=b1UbSYOxhjU__#1_label_G-0-0
2793 frames | 116 secs | v=b1XGPvbWn0A__#1_label_A
5062 frames | 211 secs | v=b7pncKyAn1o__#1_label_A
1994 frames | 83 secs | v=bEShlfxB1Ik__#00-01-50_00-03-13_label_G-0-0
22279 frames | 928 secs | v=bJmQIOpADMg__#1_label_A
5546 frames | 231 secs | v=bKQYK7PYQpQ__#1_label_B1-0-0
5187 frames | 216 secs | v=bQ9opSpgDd4__#1_label_B4-0-0
5019 frames | 209 secs | v=bQCYElYTDYI__#1_label_A
6290 frames | 262 secs | v=bTUu4ZLtDSs__#00-00-00_00-04-22_label_G-0-0
3122 frames | 130 secs | v=bTUu4ZLtDSs__#00-05-18_00-07-28_label_G-0-0
1976 frames | 82 secs | v=bY3PQdcFWh0__#1_label_A
25434 frames | 1060 secs | v=ba4YbfByJfg__#1_label_A
4107 frames | 171 secs | v=bfOlheR5nUQ__#00-06-02_00-08-53_label_B4-0-0
963 frames | 40 secs | v=bhcHj8ZwQpw__#1_label_B1-0-0
2631 frames | 110 secs | v=bml5E2gBuDk__#1_label_B4-0-0
15158 frames | 632 secs | v=bpXcG9Nfvos__#1_label_A
1611 frames | 67 secs | v=brAevKm89zg__#1_label_G-0-0
1791 frames | 75 secs | v=bunhcwSvil8__#1_label_B4-0-0
94577 frames | 3941 secs | v=c0GlCjZbVzk__#1_label_A
243 frames | 10 secs | v=c3SjiQMCnwc__#1_label_A
137305 frames | 5721 secs | v=c7reNk6O0ns__#1_label_B4-0-0
201 frames | 8 secs | v=c8vdIL4PzVQ__#1_label_G-0-0
8117 frames | 338 secs | v=cCFV9wBiwNc__#1_label_G-0-0
14414 frames | 601 secs | v=cDPC4-jJe2g__#1_label_A
3902 frames | 163 secs | v=cEBOZY38Y7I__#1_label_A
1654 frames | 69 secs | v=cGUCq5fpMGo__#1_label_B4-0-0
2974 frames | 124 secs | v=cK8jk8dMuJs__#1_label_B1-0-0
1258 frames | 52 secs | v=cMhNmjxGWHA__#1_label_A
7523 frames | 313 secs | v=cOWdWHSgI-4__#1_label_B6-0-0
15321 frames | 638 secs | v=cTPB8Q47a4s__#1_label_A
5405 frames | 225 secs | v=cUFVR5sgbt0__#1_label_A
458 frames | 19 secs | v=cW-t_V4XW08__#1_label_A
1673 frames | 70 secs | v=ccvwGYO1KwU__#1_label_B4-0-0
4921 frames | 205 secs | v=ceXPFD1yggw__#1_label_A
2248 frames | 94 secs | v=cgbI55HdqQs__#1_label_A
3207 frames | 134 secs | v=cn7AFhVEI5o__#1_label_A
785 frames | 33 secs | v=cr88_Xq2hMg__#1_label_A
1402 frames | 58 secs | v=crLCw6__dt8__#1_label_B4-0-0
5672 frames | 236 secs | v=csGpqnok6p8__#1_label_A
826 frames | 34 secs | v=cu1ImwKxezg__#1_label_A
4320 frames | 180 secs | v=cvEJ5WFk2KE__#00-00-00_00-03-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-03-00_00-06-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-09-00_00-12-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-12-00_00-15-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-15-00_00-18-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-18-00_00-21-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-21-00_00-24-00_label_A
4321 frames | 180 secs | v=cvEJ5WFk2KE__#00-24-00_00-27-00_label_A
4850 frames | 202 secs | v=cvEJ5WFk2KE__#00-27-00_00-30-22_label_A
3128 frames | 130 secs | v=cvSRy1NOXc8__#1_label_A
741 frames | 31 secs | v=d0DAmHbbUxI__#1_label_A
4598 frames | 192 secs | v=d42_ffkgAhw__#1_label_B4-0-0
10286 frames | 429 secs | v=d9tHiTMSv1g__#1_label_A
2488 frames | 104 secs | v=dCOUJ_GJymA__#1_label_B4-0-0
27827 frames | 1159 secs | v=dHfQYGGUS4U__#1_label_G-0-0
4732 frames | 197 secs | v=dJRcXU8y4tw__#1_label_A
2052 frames | 86 secs | v=dKgM6YzASeE__#1_label_G-0-0
5597 frames | 233 secs | v=dM4c8z0d6Pw__#1_label_A
6181 frames | 258 secs | v=dN6qjd7K7vA__#1_label_A
2793 frames | 116 secs | v=dOUiP6CClqc__#1_label_B4-0-0
3221 frames | 134 secs | v=dRcnDKrKA_g__#1_label_A
3948 frames | 164 secs | v=dSECAvBTanQ__#1_label_B4-0-0
9219 frames | 384 secs | v=dTv80e4qyzs__#1_label_A
2334 frames | 97 secs | v=d_LttcEvc2Y__#1_label_B4-0-0
5219 frames | 217 secs | v=d_T0lqsypw8__#1_label_A
27171 frames | 1132 secs | v=deECYX55Bno__#1_label_A
1752 frames | 73 secs | v=di_Ck1nrx1g__#1_label_G-0-0
6643 frames | 277 secs | v=doCahM4-zUA__#1_label_A
4147 frames | 173 secs | v=dupw2pH3oes__#1_label_G-0-0
3568 frames | 149 secs | v=dxpBOFKR6wU__#1_label_A
4926 frames | 205 secs | v=dyZhs9pnL4M__#1_label_A
6679 frames | 278 secs | v=dzEM_e9ZKJ8__#1_label_A
4876 frames | 203 secs | v=e3LsF4GrfD8__#1_label_B4-0-0
17968 frames | 749 secs | v=e58QSA0BOws__#1_label_A
1368 frames | 57 secs | v=eA2PsalGLtU__#1_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-00-00_00-06-00_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-12-00_00-18-00_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-18-00_00-24-00_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-24-00_00-30-00_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-30-00_00-36-00_label_A
8642 frames | 360 secs | v=eAgqJnO3kr8__#00-36-00_00-42-00_label_A
4488 frames | 187 secs | v=eGbGj82SQrE__#1_label_B4-0-0
1743 frames | 73 secs | v=eIWuveQdMfM__#1_label_B6-0-0
3182 frames | 133 secs | v=eM9B0JwuFic__#1_label_A
2844 frames | 118 secs | v=eNG0K73LqVM__#1_label_G-0-0
3123 frames | 130 secs | v=eNkxEAvAfgE__#1_label_A
19175 frames | 799 secs | v=eTMszLFSMh8__#1_label_A
5690 frames | 237 secs | v=eTNiMMICigY__#00-00-00_00-03-57_label_B4-0-0
2834 frames | 118 secs | v=eXjd7GkHKfU__#00-00-00_00-01-58_label_B4-0-0
842 frames | 35 secs | v=eXjd7GkHKfU__#00-01-58_00-02-33_label_B4-0-0
3051 frames | 127 secs | v=eXjd7GkHKfU__#00-02-33_00-04-40_label_B4-0-0
2018 frames | 84 secs | v=eXjd7GkHKfU__#00-04-40_00-06-04_label_B4-0-0
4666 frames | 194 secs | v=eZ02t_FEbQ8__#1_label_A
3316 frames | 138 secs | v=eg4WO6-7tPw__#1_label_A
2752 frames | 115 secs | v=egfVEz3Udmw__#1_label_G-0-0
2553 frames | 106 secs | v=ekH2zovSEIE__#1_label_B1-0-0
4320 frames | 180 secs | v=enYITYwvPAQ__#00-00-00_00-03-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-03-00_00-06-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-06-00_00-09-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-09-00_00-12-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-12-00_00-15-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-15-00_00-18-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-18-00_00-21-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-21-00_00-24-00_label_A
4321 frames | 180 secs | v=enYITYwvPAQ__#00-24-00_00-27-00_label_A
2160 frames | 90 secs | v=enYITYwvPAQ__#00-30-00_00-31-30_label_A
1936 frames | 81 secs | v=eqYUjRxQ_lQ__#1_label_G-0-0
1734 frames | 72 secs | v=et5Hb3bBKck__#1_label_B1-0-0
6827 frames | 284 secs | v=eu0KsZ_MVBc__#1_label_A
3385 frames | 141 secs | v=f0i6Y0_365k__#1_label_B4-0-0
303 frames | 13 secs | v=f5C3vtUZJtE__#1_label_A
1440 frames | 60 secs | v=f6j3YWgVBto__#00-00-00_00-01-00_label_A
1200 frames | 50 secs | v=f6j3YWgVBto__#00-01-00_00-01-50_label_A
1680 frames | 70 secs | v=f6j3YWgVBto__#00-02-30_00-03-40_label_A
1440 frames | 60 secs | v=f6j3YWgVBto__#00-03-40_00-04-40_label_A
2304 frames | 96 secs | v=f6j3YWgVBto__#00-04-40_00-06-16_label_A
2504 frames | 104 secs | v=f9FMKnfEF2Y__#1_label_B4-0-0
2902 frames | 121 secs | v=fAExhzs4qKk__#1_label_G-0-0
1838 frames | 77 secs | v=fAMLG8M2oRw__#1_label_A
1226 frames | 51 secs | v=fCnIw0aIYp4__#00-00-00_00-00-51_label_B6-0-0
2522 frames | 105 secs | v=fCnIw0aIYp4__#00-01-00_00-02-45_label_B6-0-0
1658 frames | 69 secs | v=fCnIw0aIYp4__#00-03-00_00-04-09_label_B6-0-0
1394 frames | 58 secs | v=fCnIw0aIYp4__#00-04-11_00-05-09_label_B6-0-0
21481 frames | 895 secs | v=fFfLxQwy0dk__#1_label_A
3222 frames | 134 secs | v=fGEyp4vq2Hk__#1_label_A
5998 frames | 250 secs | v=fI-jlNqpCQ8__#1_label_G-0-0
5657 frames | 236 secs | v=fK4RN5Hf77g__#1_label_G-0-0
2874 frames | 120 secs | v=fKfaW46vUI8__#1_label_A
51004 frames | 2125 secs | v=fPZoHtF_dRI__#1_label_A
4950 frames | 206 secs | v=fRRcbRdeJOk__#1_label_A
394 frames | 16 secs | v=fS0dDKInWUI__#1_label_G-0-0
6462 frames | 269 secs | v=fVCA9TXHDxE__#1_label_B4-0-0
3166 frames | 132 secs | v=fX6ufOe4oD0__#1_label_A
18303 frames | 763 secs | v=fZI47tH5GPs__#1_label_A
2169 frames | 90 secs | v=fZQRiHYvfjM__#1_label_A
3238 frames | 135 secs | v=f_z1E23IN0w__#1_label_A
4846 frames | 202 secs | v=fcnkJ0ZiA20__#1_label_A
308 frames | 13 secs | v=feDqnAvmG2w__#1_label_A
5116 frames | 213 secs | v=fhpVE5Yfvhc__#1_label_A
1360 frames | 57 secs | v=fjlUZHwh858__#1_label_B4-0-0
8643 frames | 360 secs | v=fkps18H3SXY__#00-06-00_00-12-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#00-12-00_00-18-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#00-18-00_00-24-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#00-24-00_00-30-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#00-30-00_00-36-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#00-42-00_00-48-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#00-48-00_00-54-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-00-00_01-06-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-06-00_01-12-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-12-00_01-18-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#01-18-00_01-24-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#01-24-00_01-30-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-30-00_01-36-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-36-00_01-42-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-42-00_01-48-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#01-48-00_01-54-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#01-54-00_02-00-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#02-00-00_02-06-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#02-06-00_02-12-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#02-12-00_02-18-00_label_A
8642 frames | 360 secs | v=fkps18H3SXY__#02-18-00_02-24-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#02-24-00_02-30-00_label_A
8643 frames | 360 secs | v=fkps18H3SXY__#02-30-00_02-36-00_label_A
7203 frames | 300 secs | v=fkps18H3SXY__#02-36-00_02-41-00_label_A
972 frames | 40 secs | v=fnNHjFcCRDs__#1_label_B1-0-0
2812 frames | 117 secs | v=fnN_FCj-MTA__#1_label_A
2040 frames | 85 secs | v=frVqSvgGzhw__#1_label_G-0-0
9531 frames | 397 secs | v=frWVRKgzx40__#1_label_A
20814 frames | 867 secs | v=frYpkIxBPNA__#1_label_A
6467 frames | 269 secs | v=fuF0Ede79cg__#1_label_A
2741 frames | 114 secs | v=fv7Gk-Pg7Rw__#1_label_B4-0-0
4889 frames | 204 secs | v=fx8NZovRGp8__#1_label_A
17953 frames | 748 secs | v=fy_tvIix_iY__#1_label_A
3080 frames | 128 secs | v=g36_mKRP3K0__#1_label_A
2634 frames | 110 secs | v=g3nuBRq_kTc__#1_label_B4-0-0
3192 frames | 133 secs | v=g6-yFmPcX_o__#1_label_A
2736 frames | 114 secs | v=g8AIvhmoV7E__#1_label_A
2813 frames | 117 secs | v=g9eyUL1wSv0__#1_label_B4-0-0
4322 frames | 180 secs | v=gGlqujwrhbI__#00-00-00_00-03-00_label_A
4322 frames | 180 secs | v=gGlqujwrhbI__#00-03-00_00-06-00_label_A
4322 frames | 180 secs | v=gGlqujwrhbI__#00-06-00_00-09-00_label_A
4322 frames | 180 secs | v=gGlqujwrhbI__#00-09-00_00-12-00_label_A
4322 frames | 180 secs | v=gGlqujwrhbI__#00-15-00_00-18-00_label_A
1874 frames | 78 secs | v=gGlqujwrhbI__#00-18-00_00-19-18_label_A
3891 frames | 162 secs | v=gHUZylSNA_U__#1_label_A
5101 frames | 213 secs | v=gIZdn9Iwd9I__#1_label_A
375 frames | 16 secs | v=gLE69BZvGpU__#1_label_A
1226 frames | 51 secs | v=gM3qsp6CXMk__#00-00-00_00-00-51_label_B6-0-0
1418 frames | 59 secs | v=gM3qsp6CXMk__#00-01-52_00-02-51_label_B6-0-0
2138 frames | 89 secs | v=gM3qsp6CXMk__#00-03-40_00-05-09_label_B6-0-0
3149 frames | 131 secs | v=gOiCWyZz85g__#1_label_A
4602 frames | 192 secs | v=gQf40mPOzVE__#1_label_B1-0-0
5559 frames | 232 secs | v=gR7Ca17_80o__#1_label_A
4698 frames | 196 secs | v=gRQJy3KK1J4__#1_label_A
6941 frames | 289 secs | v=gRm-amAG790__#1_label_A
257 frames | 11 secs | v=gZ6BUYbZ96s__#1_label_G-0-0
4310 frames | 180 secs | v=gZR1CvSQntE__#1_label_A
3453 frames | 144 secs | v=g_FC_lWOrmo__#1_label_G-0-0
2027 frames | 84 secs | v=gc8b85OnNkI__#1_label_G-0-0
1315 frames | 55 secs | v=gcZKnFj2N_E__#1_label_B4-0-0
4759 frames | 198 secs | v=gclZNrpaICM__#1_label_B4-0-0
3354 frames | 140 secs | v=gglk0Q4xupk__#1_label_A
4645 frames | 194 secs | v=gqZcOX9Ay_o__#1_label_A
2555 frames | 106 secs | v=gqscrsa8aRU__#1_label_A
3931 frames | 164 secs | v=gqtNT_zEINU__#1_label_B1-0-0
2586 frames | 108 secs | v=gt0QF8-dTNw__#1_label_A
17090 frames | 712 secs | v=gtNc8o45ZIo__#1_label_A
642 frames | 27 secs | v=gySI6K1G4xQ__#1_label_G-0-0
1226 frames | 51 secs | v=h0frn7-aeh8__#00-00-00_00-00-51_label_B6-0-0
2523 frames | 105 secs | v=h0frn7-aeh8__#00-01-00_00-02-45_label_B6-0-0
1323 frames | 55 secs | v=h0frn7-aeh8__#00-03-00_00-03-55_label_B6-0-0
1322 frames | 55 secs | v=h0frn7-aeh8__#00-04-00_00-04-55_label_B6-0-0
5050 frames | 210 secs | v=h4DJWJs4mDw__#1_label_B1-0-0
3766 frames | 157 secs | v=h4ipBbKKkXY__#1_label_A
18169 frames | 757 secs | v=hBnl8q1Sonw__#1_label_A
2445 frames | 102 secs | v=hELcbseV61o__#1_label_G-0-0
5253 frames | 219 secs | v=hHJcYL0VEsA__#1_label_A
1221 frames | 51 secs | v=hM1YvOQqY0A__#1_label_B4-0-0
3840 frames | 160 secs | v=hNVz9YbUeLA__#00-00-50_00-03-30_label_B1-0-0
3120 frames | 130 secs | v=hNVz9YbUeLA__#00-05-10_00-07-20_label_B1-0-0
2304 frames | 96 secs | v=hNVz9YbUeLA__#00-08-46_00-10-22_label_B1-0-0
2890 frames | 120 secs | v=hOS0VtiFuUk__#1_label_B4-0-0
4775 frames | 199 secs | v=hSE6yhm6hW8__#1_label_A
1449 frames | 60 secs | v=hWjyp5tZvbg__#1_label_A
3799 frames | 158 secs | v=hc-O4pF54V4__#1_label_A
4322 frames | 180 secs | v=hdPTRcsFN5w__#00-00-00_00-03-00_label_A
4322 frames | 180 secs | v=hdPTRcsFN5w__#00-03-00_00-06-00_label_A
4323 frames | 180 secs | v=hdPTRcsFN5w__#00-06-00_00-09-00_label_A
4322 frames | 180 secs | v=hdPTRcsFN5w__#00-09-00_00-12-00_label_A
4322 frames | 180 secs | v=hdPTRcsFN5w__#00-12-00_00-15-00_label_A
4155 frames | 173 secs | v=hdPTRcsFN5w__#00-15-00_00-17-53_label_A
2528 frames | 105 secs | v=hevU2f-J74g__#1_label_B1-0-0
2594 frames | 108 secs | v=hhqywA44tGU__#1_label_A
4395 frames | 183 secs | v=hiHZWeeoEUg__#00-00-00_00-30-30_label_G-B2-0
2916 frames | 122 secs | v=hicx0-o7V7o__#1_label_A
1381 frames | 58 secs | v=hj0QEg3sUgo__#1_label_A
41863 frames | 1744 secs | v=hjSknAf3QdI__#1_label_A
3750 frames | 156 secs | v=hnOPu0_YWhw__#1_label_A
2836 frames | 118 secs | v=hnqpujmdb3g__#1_label_A
378 frames | 16 secs | v=hq_j5icEM9c__#1_label_A
4352 frames | 181 secs | v=hqxvfkmQWko__#1_label_A
4095 frames | 171 secs | v=htm7b_saqcs__#1_label_A
9608 frames | 400 secs | v=hvVTFz-oVlg__#1_label_B6-0-0
5022 frames | 209 secs | v=hwgsrGRXxAo__#1_label_A
2666 frames | 111 secs | v=hxyhulJYz5I__#00-00-00_00-01-51_label_B6-0-0
1874 frames | 78 secs | v=hxyhulJYz5I__#00-01-52_00-03-10_label_B6-0-0
1515 frames | 63 secs | v=hxyhulJYz5I__#00-03-12_00-04-15_label_B6-0-0
2426 frames | 101 secs | v=hxyhulJYz5I__#00-04-19_00-06-00_label_B6-0-0
1395 frames | 58 secs | v=hxyhulJYz5I__#00-07-02_00-08-00_label_B6-0-0
2426 frames | 101 secs | v=hxyhulJYz5I__#00-08-10_00-09-51_label_B6-0-0
15093 frames | 629 secs | v=hy9O_tg3pOk__#1_label_A
5486 frames | 229 secs | v=hz-OfnN72OU__#1_label_A
12427 frames | 518 secs | v=i-7xMY-jkK4__#1_label_A
2614 frames | 109 secs | v=i60ykiNmJiI__#1_label_B1-0-0
3820 frames | 159 secs | v=i6ZQv7fVtl8__#1_label_B4-0-0
3633 frames | 151 secs | v=i9EoT5orLEw__#1_label_B4-0-0
2404 frames | 100 secs | v=iCyKRom_IEM__#1_label_A
1226 frames | 51 secs | v=iHuggczItBk__#00-00-00_00-00-51_label_B6-0-0
2319 frames | 97 secs | v=iLvIBv-_ihY__#1_label_A
4289 frames | 179 secs | v=iP__4eqVnIw__#1_label_A
4766 frames | 199 secs | v=iTvBb-HRbKs__#1_label_B1-0-0
2646 frames | 110 secs | v=icdlBJ2KXzE__#1_label_B4-0-0
2349 frames | 98 secs | v=id-k6p-QHPY__#1_label_B4-0-0
7922 frames | 330 secs | v=idBwMN0E9Qg__#00-00-00_00-05-30_label_B4-0-0
7418 frames | 309 secs | v=idBwMN0E9Qg__#00-05-30_00-10-39_label_B4-0-0
11642 frames | 485 secs | v=idBwMN0E9Qg__#00-10-39_00-18-44_label_B4-0-0
7970 frames | 332 secs | v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0
1226 frames | 51 secs | v=idoD_tYTKtc__#00-00-00_00-00-51_label_B6-0-0
2522 frames | 105 secs | v=idoD_tYTKtc__#00-01-00_00-02-45_label_B6-0-0
1658 frames | 69 secs | v=idoD_tYTKtc__#00-03-00_00-04-09_label_B6-0-0
1202 frames | 50 secs | v=idoD_tYTKtc__#00-04-10_00-05-00_label_B6-0-0
2863 frames | 119 secs | v=idykp_5eT-4__#1_label_A
779 frames | 32 secs | v=ieSLKWFy0_g__#1_label_G-0-0
12914 frames | 538 secs | v=iegHZ_UWWsA__#00-00-00_00-08-58_label_B4-0-0
7371 frames | 307 secs | v=iegHZ_UWWsA__#00-08-58_00-14-05_label_B4-0-0
5763 frames | 240 secs | v=iegHZ_UWWsA__#00-20-33_00-24-33_label_B4-0-0
5469 frames | 228 secs | v=itGX1CuGYiw__#1_label_A
2970 frames | 124 secs | v=itaP9_Vltfk__#1_label_A
3963 frames | 165 secs | v=iurQ13cc7wA__#1_label_B4-0-0
3784 frames | 158 secs | v=ixQrXn7oLik__#1_label_A
2568 frames | 107 secs | v=izgeMxCoF8I__#1_label_A
1364 frames | 57 secs | v=j0BG_GBOFTw__#1_label_G-0-0
3444 frames | 144 secs | v=j4JOjcDFtBE__#1_label_G-0-0
2158 frames | 90 secs | v=j4rOsg5Ehfc__#1_label_B4-0-0
2644 frames | 110 secs | v=j5UtA48u6eM__#1_label_B4-0-0
3766 frames | 157 secs | v=j5vwnjZVgnc__#1_label_B6-G-0
4322 frames | 180 secs | v=jAvOGTD7_pU__#00-00-00_00-03-00_label_A
4322 frames | 180 secs | v=jAvOGTD7_pU__#00-03-00_00-06-00_label_A
4322 frames | 180 secs | v=jAvOGTD7_pU__#00-06-00_00-09-00_label_A
4322 frames | 180 secs | v=jAvOGTD7_pU__#00-09-00_00-12-00_label_A
4322 frames | 180 secs | v=jAvOGTD7_pU__#00-15-00_00-18-00_label_A
5282 frames | 220 secs | v=jAvOGTD7_pU__#00-18-00_00-21-40_label_A
3969 frames | 165 secs | v=jAvuEyDy5JE__#1_label_A
1434 frames | 60 secs | v=jD45WBoP1hM__#1_label_B1-0-0
1655 frames | 69 secs | v=jH-mhZLuGRk__#1_label_G-0-0
2583 frames | 108 secs | v=jHvim639FWQ__#1_label_A
3629 frames | 151 secs | v=jI2GVcjXXI8__#1_label_A
1583 frames | 66 secs | v=jRXpRSPKQh0__#1_label_A
3757 frames | 157 secs | v=jW8kD79pqOY__#1_label_B1-0-0
2266 frames | 94 secs | v=jWwghTckkY0__#1_label_A
2763 frames | 115 secs | v=jYENhkzdpO8__#00-01-32_00-03-27_label_B6-0-0
1658 frames | 69 secs | v=jYENhkzdpO8__#00-04-10_00-05-19_label_B6-0-0
2043 frames | 85 secs | v=jYENhkzdpO8__#00-05-20_00-06-45_label_B6-0-0
2618 frames | 109 secs | v=jYENhkzdpO8__#00-06-46_00-08-35_label_B6-0-0
1467 frames | 61 secs | v=jYENhkzdpO8__#00-08-37_00-09-38_label_B6-0-0
1371 frames | 57 secs | v=jcfySB0HdEU__#1_label_A
4007 frames | 167 secs | v=jdF_arYOx5Q__#1_label_A
4790 frames | 200 secs | v=jdK0UgRYK44__#1_label_A
3717 frames | 155 secs | v=jfjfzKf85Ac__#1_label_A
2882 frames | 120 secs | v=jhOfHkp0B_I__#1_label_B1-0-0
2967 frames | 124 secs | v=jkECLk6biwQ__#1_label_A
24476 frames | 1020 secs | v=jkJ_gJQh2Xo__#1_label_A
4898 frames | 204 secs | v=jltJrNKnrNQ__#1_label_A
15288 frames | 637 secs | v=joQ75X2brJ8__#1_label_A
2138 frames | 89 secs | v=jpmQSeObStc__#00-03-25_00-04-54_label_B6-0-0
1034 frames | 43 secs | v=jpmQSeObStc__#00-05-24_00-06-07_label_B6-0-0
4980 frames | 208 secs | v=jr-Z9io05JM__#1_label_A
13112 frames | 546 secs | v=js0WkJJ5Lc0__#1_label_A
